J001910.4+394149 4.79350 39.69711 0.32645 intrinsic,binary_star,W_Uma
J001913.6+384811 4.80687 38.80328 0.65760 intrinsic,RR_Lyrae,RR_Lyrae_ab
J001914.8+321206 4.81187 32.20189 0.23986 intrinsic,binary_star,W_Uma
J001919.7+445720 4.83229 44.95556 0.64328 intrinsic,RR_Lyrae,RR_Lyrae_ab
J001921.2+221153 4.83854 22.19806 0.31244 intrinsic,binary_star,W_Uma
J001923.3-150429 4.84721 -15.07472 0.35254 intrinsic,RR_Lyrae,RR_Lyrae_c
J001925.6+262145 4.85687 26.36250 0.29260 intrinsic,binary_star,W_Uma
J001930.9+201446 4.87896 20.24628 0.27902 intrinsic,RR_Lyrae,RR_Lyrae_c
J001933.6+394611 4.89004 39.76981 0.27374 intrinsic,binary_star,W_Uma
J001934.7+262320 4.89487 26.38908 0.25429 intrinsic,binary_star,W_Uma
J001936.6+244545 4.90279 24.76264 0.34983 intrinsic,RR_Lyrae,RR_Lyrae_c
J001937.1-111956 4.90483 -11.33233 0.29192 intrinsic,binary_star,W_Uma
J001937.9+314055 4.90804 31.68197 0.32694 intrinsic,binary_star,W_Uma
J001945.2+361853 4.93858 36.31481 1.63318 phenomenological,multi_periodic
J001946.6+223036 4.94454 22.51011 0.35295 intrinsic,binary_star,W_Uma
J001948.9+184800 4.95408 18.80006 0.25271 intrinsic,RR_Lyrae,RR_Lyrae_c
J001949.5+163914 4.95629 16.65406 0.37390 intrinsic,binary_star,W_Uma
J001949.9+232058 4.95821 23.34969 1.16193 intrinsic,binary_star,detached_eclipsing_MS-MS
J001950.2+364109 4.95929 36.68589 0.37233 intrinsic,binary_star,W_Uma
J001950.2+364107 4.95942 36.68536 0.31389 intrinsic,binary_star,W_Uma
J001954.9+153511 4.97908 15.58639 0.89770 intrinsic,binary_star,detached_eclipsing_MS-MS
J001957.3-130924 4.98900 -13.15669 0.33957 intrinsic,binary_star,W_Uma
J001957.7+380612 4.99062 38.10356 0.31290 intrinsic,binary_star,W_Uma
J001958.9+403230 4.99571 40.54186 0.52197 intrinsic,binary_star,W_Uma
J002001.5+285203 5.00637 28.86764 0.48231 intrinsic,RR_Lyrae,RR_Lyrae_Blazhko
J002002.3+382928 5.00967 38.49117 0.35424 intrinsic,RR_Lyrae,RR_Lyrae_c
J002003.1+112338 5.01321 11.39406 0.30727 intrinsic,RR_Lyrae,RR_Lyrae_c
J002006.6+422548 5.02762 42.43025 0.32233 intrinsic,binary_star,W_Uma
J002011.4+181918 5.04750 18.32186 1.13904 intrinsic,binary_star,detached_eclipsing_MS-MS
J002013.7+372013 5.05729 37.33694 0.42231 intrinsic,RR_Lyrae,RR_Lyrae_c
J002015.0+315823 5.06250 31.97322 0.35558 intrinsic,binary_star,W_Uma
J002016.8+434428 5.07017 43.74117 0.34931 intrinsic,binary_star,W_Uma
J002017.2+265127 5.07179 26.85767 0.25627 intrinsic,binary_star,W_Uma
