J0137.6-2430 24.41500 -24.51000 0.05800 0.05400 89.00000 22.50000 1.53000e+01 9.00000e-01
J0137.8+5813 24.45800 58.23200 0.03400 0.03000 68.00000 13.50000 1.29000e+01 1.40000e+00
J0139.9+8735 24.98300 87.60000 0.06400 0.05200 19.00000 5.80000 3.60000e+00 8.00000e-01
J0141.4-0929 25.36700 -9.48500 0.03500 0.03100 -64.00000 29.50000 2.31000e+01 1.40000e+00
J0144.6+2705 26.15700 27.08900 0.02100 0.02000 77.00000 50.60000 4.39000e+01 1.90000e+00
J0145.1-2732 26.29200 -27.53400 0.05900 0.05500 27.00000 29.50000 2.18000e+01 1.00000e+00
J0145.6+8600 26.41500 86.00200 0.12500 0.11000 7.00000 5.00000 4.00000e+00 8.00000e-01
J0148.3+5200 27.08500 52.01000 0.04000 0.03900 -86.00000 9.90000 6.70000e+00 1.10000e+00
J0148.6+0128 27.16100 1.47400 0.05400 0.05000 85.00000 9.80000 6.60000e+00 1.00000e+00
J0149.6+4846 27.42100 48.76900 0.11000 0.10000 26.00000 5.10000 4.70000e+00 1.00000e+00
J0151.0+0537 27.76100 5.62700 0.11700 0.11300 -43.00000 4.40000 3.30000e+00 8.00000e-01
J0151.6+2205 27.91700 22.09200 0.21800 0.14500 58.00000 7.30000 6.60000e+00 9.00000e-01
J0152.2+3707 28.07200 37.13200 0.13300 0.10400 19.00000 5.60000 4.00000e+00 8.00000e-01
J0152.6+0148 28.16200 1.80800 0.04000 0.03700 22.00000 13.10000 8.90000e+00 1.20000e+00
J0152.8+7517 28.21600 75.29000 0.03800 0.03600 -54.00000 8.40000 4.80000e+00 9.00000e-01
J0153.4+7114 28.36000 71.24200 0.03800 0.03500 71.00000 7.10000 3.90000e+00 1.00000e+00
J0154.0+0824 28.51000 8.41000 0.02900 0.02800 19.00000 24.80000 2.15000e+01 1.80000e+00
J0154.1+4642 28.53500 46.70200 0.19700 0.15300 -52.00000 4.30000 3.90000e+00 9.00000e-01
J0154.9+4433 28.73700 44.55400 0.05200 0.05100 -72.00000 7.80000 5.00000e+00 8.00000e-01
J0156.3+3913 29.09300 39.23100 0.08300 0.07900 -88.00000 11.70000 8.30000e+00 9.00000e-01
J0156.5-2423 29.12800 -24.39200 0.11900 0.09500 -28.00000 4.70000 2.80000e+00 8.00000e-01
J0158.6+0102 29.67300 1.04100 0.07200 0.06600 -62.00000 5.70000 4.20000e+00 9.00000e-01
J0159.4+1046 29.86200 10.78100 0.05100 0.04700 -47.00000 12.90000 1.03000e+01 1.10000e+00
J0159.8-2741 29.95900 -27.69600 0.06200 0.06000 -27.00000 9.20000 5.10000e+00 8.00000e-01
J0202.3+0851 30.59200 8.85800 0.12800 0.11300 -33.00000 4.40000 3.10000e+00 8.00000e-01
J0202.5+4206 30.63300 42.11300 0.09000 0.08000 22.00000 7.90000 5.60000e+00 8.00000e-01
J0203.1-0227 30.79500 -2.45600 0.13900 0.13000 -20.00000 5.00000 3.40000e+00 7.00000e-01
J0203.6+1148 30.91700 11.80300 0.12800 0.11100 -20.00000 5.60000 6.20000e+00 1.20000e+00
J0203.6+3043 30.92300 30.71700 0.03400 0.03000 -66.00000 36.90000 2.81000e+01 1.50000e+00
J0204.0+7234 31.00300 72.57800 0.05100 0.03900 37.00000 11.50000 1.16000e+01 1.30000e+00
J0204.2+2420 31.06200 24.34400 0.07500 0.06700 77.00000 5.10000 3.10000e+00 9.00000e-01
J0204.8+3212 31.22300 32.20200 0.16400 0.13600 64.00000 9.90000 1.06000e+01 1.10000e+00
J0205.0+1510 31.26000 15.18000 0.07800 0.07300 -2.00000 12.30000 1.03000e+01 1.00000e+00
J0205.2-1700 31.32300 -17.00500 0.07800 0.07300 31.00000 24.00000 1.82000e+01 9.00000e-01
J0205.5+6448 31.39600 64.81500 0.02600 0.02500 -74.00000 43.10000 5.45000e+01 1.70000e+00
J0206.4-1150 31.60600 -11.84900 0.06300 0.06000 -43.00000 14.80000 9.80000e+00 9.00000e-01
J0208.6+3522 32.17000 35.38300 0.04600 0.04500 37.00000 6.00000 3.20000e+00 9.00000e-01
J0209.5+4449 32.38400 44.81700 0.06900 0.06200 69.00000 6.70000 3.90000e+00 8.00000e-01
J0211.0+1922 32.75500 19.38300 0.30000 0.19100 -61.00000 4.80000 4.40000e+00 9.00000e-01
J0211.2+1051 32.81700 10.85800 0.02200 0.02100 76.00000 50.80000 4.72000e+01 2.00000e+00
J0211.2-0649 32.81800 -6.82900 0.14800 0.11600 -16.00000 5.20000 3.20000e+00 7.00000e-01
J0211.7+5402 32.92900 54.04700 0.14400 0.11300 75.00000 4.50000 6.80000e+00 1.40000e+00
J0212.1+5320 33.03700 53.33600 0.03400 0.03400 -77.00000 25.10000 1.71000e+01 1.60000e+00
J0213.0+2245 33.26500 22.76500 0.04500 0.03900 55.00000 13.30000 1.03000e+01 1.10000e+00
J0213.1-2720 33.28600 -27.34900 0.13500 0.10700 81.00000 4.10000 2.20000e+00 6.00000e-01
J0214.4+5143 33.61100 51.72300 0.04500 0.04200 -14.00000 7.20000 4.60000e+00 9.00000e-01
J0216.0+0300 34.01300 3.01600 0.09200 0.07700 85.00000 4.50000 2.70000e+00 8.00000e-01
J0216.4+0507 34.10900 5.13300 0.20400 0.13900 -50.00000 4.30000 3.20000e+00 8.00000e-01
J0216.6-1019 34.17100 -10.32900 0.12500 0.11300 66.00000 6.10000 4.30000e+00 8.00000e-01
J0217.1-0833 34.28600 -8.56600 0.20800 0.15100 -5.00000 4.70000 3.50000e+00 8.00000e-01
J0217.2+0837 34.32500 8.61800 0.04700 0.04200 -82.00000 19.30000 1.68000e+01 1.30000e+00
