2CXO_J154025.5+660838 235.10654 66.14405 0.79000 0.73000 53.70000
2CXO_J154033.6+660800 235.14004 66.13349 1.21000 0.84000 36.40000
2CXO_J155807.7-140622 239.53212 -14.10612 1.60000 1.60000 0.00000
2CXO_J162633.8+433302 246.64100 43.55064 2.71000 1.57000 91.00000
2CXO_J162634.5+433112 246.64396 43.52026 1.25000 1.03000 92.10000
2CXO_J162640.4+432934 246.66875 43.49299 0.99000 0.81000 86.80000
2CXO_J162640.8+433153 246.67000 43.53149 3.37000 3.37000 0.00000
2CXO_J162650.2+433402 246.70921 43.56731 3.15000 2.09000 113.10000
2CXO_J162654.7+432735 246.72821 43.45999 0.90000 0.84000 92.60000
2CXO_J162700.1+432947 246.75075 43.49659 0.99000 0.90000 148.00000
2CXO_J162700.6+432806 246.75271 43.46837 0.72000 0.72000 76.10000
2CXO_J162702.5+432834 246.76058 43.47617 0.80000 0.78000 80.30000
2CXO_J162703.4+432831 246.76446 43.47550 0.78000 0.78000 76.20000
2CXO_J162703.4+433253 246.76433 43.54824 2.75000 2.75000 0.00000
2CXO_J162707.0+432629 246.77958 43.44165 0.83000 0.79000 159.60000
2CXO_J162708.1+433004 246.78392 43.50135 1.04000 0.86000 140.30000
2CXO_J162708.4+433132 246.78508 43.52577 1.25000 0.93000 122.40000
2CXO_J162714.8+433428 246.81175 43.57447 3.13000 1.89000 105.10000
2CXO_J162715.0+433235 246.81271 43.54308 2.63000 1.76000 95.20000
2CXO_J162716.1+432832 246.81746 43.47581 1.68000 1.68000 0.00000
2CXO_J162718.4+433459 246.82696 43.58314 4.42000 3.37000 164.60000
2CXO_J162718.5+433422 246.82746 43.57294 6.20000 6.20000 0.00000
2CXO_J162722.2+432832 246.84287 43.47574 1.55000 1.08000 143.50000
2CXO_J162725.2+432859 246.85529 43.48324 1.38000 0.99000 145.30000
2CXO_J162727.9+433008 246.86642 43.50226 2.43000 1.83000 166.40000
2CXO_J162729.0+432919 246.87104 43.48869 2.43000 2.43000 0.00000
2CXO_J162732.0+433054 246.88367 43.51512 4.50000 4.50000 0.00000
2CXO_J163748.6+300332 249.45279 30.05899 8.32000 7.39000 93.10000
2CXO_J164713.5-015256 251.80638 -1.88240 1.46000 1.46000 0.00000
2CXO_J164714.4-015346 251.81042 -1.89634 1.08000 0.78000 144.50000
2CXO_J164718.9-015341 251.82913 -1.89496 2.05000 1.19000 156.10000
2CXO_J164721.4-015521 251.83921 -1.92261 0.82000 0.76000 167.30000
2CXO_J164721.5-015447 251.84000 -1.91311 1.69000 1.69000 0.00000
2CXO_J164721.5-015532 251.83996 -1.92566 1.12000 0.82000 179.60000
2CXO_J171411.2-292814 258.54708 -29.47079 0.97000 0.88000 75.70000
2CXO_J171411.8-292812 258.54946 -29.47026 1.37000 1.06000 83.70000
2CXO_J171414.4-292709 258.56008 -29.45256 1.11000 0.90000 126.70000
2CXO_J171417.3-292635 258.57233 -29.44316 0.85000 0.76000 91.50000
2CXO_J171417.3-292716 258.57225 -29.45448 0.82000 0.76000 77.60000
2CXO_J171418.2-293049 258.57621 -29.51376 0.81000 0.76000 55.00000
2CXO_J171418.4-293058 258.57704 -29.51614 1.09000 1.09000 0.00000
2CXO_J171419.2-292910 258.58008 -29.48632 1.60000 1.60000 0.00000
2CXO_J171420.9-292916 258.58733 -29.48790 0.72000 0.72000 76.40000
2CXO_J171421.4-292702 258.58942 -29.45070 1.17000 1.05000 82.50000
2CXO_J171422.7-292702 258.59463 -29.45082 1.04000 1.00000 78.50000
2CXO_J171422.8-293009 258.59525 -29.50276 0.77000 0.75000 51.80000
2CXO_J171423.2-292920 258.59696 -29.48896 1.37000 1.01000 95.70000
2CXO_J171646.2+430758 259.19279 43.13283 1.44000 1.04000 76.30000
2CXO_J171646.2+431117 259.19271 43.18810 0.87000 0.74000 89.60000
2CXO_J171647.5+430900 259.19796 43.15015 1.58000 1.12000 80.90000
2CXO_J171649.2+430800 259.20529 43.13337 1.21000 0.83000 81.70000
2CXO_J171652.2+431255 259.21762 43.21549 1.76000 1.07000 91.00000
2CXO_J171654.1+431201 259.22567 43.20041 0.85000 0.75000 97.80000
2CXO_J171659.2+430918 259.24687 43.15524 0.98000 0.87000 97.80000
2CXO_J172052.3-193830 260.21796 -19.64177 3.31000 3.08000 35.70000
2CXO_J172059.5-193704 260.24825 -19.61787 1.56000 1.56000 0.00000
2CXO_J173132.7-184948 262.88654 -18.83010 0.79000 0.76000 98.60000
2CXO_J173135.4-184938 262.89767 -18.82727 2.59000 2.59000 0.00000
2CXO_J173138.2-184846 262.90954 -18.81279 2.73000 2.18000 81.70000
2CXO_J173144.3-184926 262.93483 -18.82400 4.04000 4.04000 0.00000
2CXO_J173151.2-185154 262.96358 -18.86523 8.75000 7.90000 147.40000
2CXO_J173351.7-221537 263.46562 -22.26030 14.55000 14.55000 0.00000
2CXO_J173732.4-031156 264.38517 -3.19893 0.91000 0.76000 0.90000
2CXO_J173734.2-031356 264.39250 -3.23250 0.93000 0.93000 0.00000
2CXO_J173734.3-031441 264.39304 -3.24500 0.73000 0.73000 170.10000
2CXO_J173736.0-031448 264.40017 -3.24673 0.83000 0.80000 142.10000
2CXO_J173736.0-031506 264.40012 -3.25179 0.83000 0.83000 0.00000
2CXO_J173737.3-031351 264.40579 -3.23108 0.82000 0.81000 48.60000
2CXO_J173738.2-031441 264.40938 -3.24491 0.73000 0.73000 64.50000
2CXO_J173741.5-031319 264.42312 -3.22218 0.88000 0.81000 53.60000
2CXO_J174024.8+100547 265.10342 10.09645 2.70000 2.48000 25.70000
2CXO_J174030.3+100309 265.12662 10.05254 0.84000 0.75000 178.60000
2CXO_J174040.3+100702 265.16808 10.11734 1.79000 1.51000 170.70000
2CXO_J174220.7-283336 265.58637 -28.56020 1.09000 1.09000 0.00000
2CXO_J174231.2-283522 265.63008 -28.58950 1.14000 0.92000 17.40000
2CXO_J174231.4-283445 265.63112 -28.57929 1.23000 0.89000 38.30000
2CXO_J174234.5-283458 265.64379 -28.58281 2.33000 1.36000 17.00000
2CXO_J174235.7-283259 265.64892 -28.54978 1.57000 1.32000 7.10000
2CXO_J174237.8-283440 265.65767 -28.57797 7.34000 5.60000 76.60000
2CXO_J174825.0-290651 267.10446 -29.11427 0.96000 0.84000 22.00000
2CXO_J180011.7-240428 270.04883 -24.07460 0.88000 0.78000 67.30000
2CXO_J180012.0-240359 270.05029 -24.06647 1.05000 0.87000 78.20000
2CXO_J180012.7-240330 270.05296 -24.05856 1.25000 1.01000 47.60000
2CXO_J180012.8-240446 270.05337 -24.07959 1.95000 1.95000 0.00000
2CXO_J180013.9-240307 270.05817 -24.05217 1.11000 0.92000 69.00000
2CXO_J180015.0-240452 270.06258 -24.08123 1.27000 1.12000 85.70000
2CXO_J180018.0-240422 270.07533 -24.07282 0.87000 0.78000 47.90000
2CXO_J180018.3-240352 270.07633 -24.06468 0.92000 0.84000 51.40000
2CXO_J180116.4-245142 270.31862 -24.86173 2.02000 1.20000 90.20000
2CXO_J180117.2-245151 270.32179 -24.86439 0.83000 0.74000 83.10000
2CXO_J180215.5-265314 270.56492 -26.88745 4.71000 4.71000 0.00000
2CXO_J181410.6-171115 273.54421 -17.18751 1.31000 0.92000 70.90000
2CXO_J181815.8-134122 274.56592 -13.68955 4.78000 2.96000 99.30000
2CXO_J181816.1-133951 274.56729 -13.66441 3.20000 2.33000 98.80000
