J021636.0-174620 34.15000 -17.77220 12.00000 2.16500e-03
J021636.5-173314 34.15210 -17.55390 6.00000 4.88000e-03
J021638.3-173831 34.15960 -17.64220 4.00000 4.73800e-03
J021642.5-175811 34.17710 -17.96970 9.00000 1.51600e-03
J021642.9-174046 34.17880 -17.67940 7.00000 1.30400e-03
J021643.1+622259 34.17960 62.38330 11.00000 1.08700e-02
J021657.8-175357 34.24080 -17.89920 3.00000 5.73700e-03
J021658.0-173201 34.24170 -17.53390 9.00000 2.51100e-03
J021659.9-174121 34.24960 -17.68940 4.00000 3.36500e-03
J021700.2-175149 34.25080 -17.86360 7.00000 1.01400e-03
J021705.8-174629 34.27420 -17.77470 7.00000 9.52200e-04
J021707.0+624753 34.27920 62.79830 7.00000 4.90000e-03
J021707.3-175901 34.28040 -17.98360 10.00000 9.75800e-04
J021710.7+623337 34.29460 62.56030 6.00000 7.80700e-03
J021711.5-174405 34.29790 -17.73500 5.00000 1.58900e-03
J021724.1-173716 34.35040 -17.62110 5.00000 2.64400e-03
J021726.3-175953 34.35960 -17.99810 4.00000 1.74100e-02
J021730.1+734935 34.37540 73.82670 1.00000 4.42400e-02
J021737.8+734128 34.40750 73.69140 7.00000 1.61300e-03
J021743.3-174552 34.43080 -17.76470 4.00000 2.79500e-03
J021745.9-174314 34.44120 -17.72060 4.00000 3.07900e-03
J021746.4-175023 34.44370 -17.83970 2.00000 1.49200e-02
J021748.7-175721 34.45290 -17.95580 7.00000 2.35400e-03
J021750.4-174546 34.46000 -17.76310 5.00000 1.71700e-03
J021752.1-173440 34.46710 -17.57780 12.00000 1.96100e-03
J021754.8-175444 34.47830 -17.91250 7.00000 2.55600e-03
J021811.8-174246 34.54920 -17.71280 5.00000 4.11100e-03
J021813.8-173440 34.55750 -17.57780 7.00000 4.13900e-03
J021816.3-025716 34.56790 -2.95440 8.00000 4.53900e-03
J021823.2-025236 34.59670 -2.87670 10.00000 1.51900e-03
J021832.9-030801 34.63710 -3.13360 11.00000 1.05100e-03
J021833.1+623346 34.63790 62.56310 13.00000 1.85100e-02
J021835.2-024436 34.64670 -2.74330 9.00000 6.54100e-03
J021841.5+624927 34.67290 62.82440 16.00000 1.73400e-02
J021842.6-030940 34.67750 -3.16110 8.00000 4.50800e-03
J021842.8-025251 34.67830 -2.88080 8.00000 1.75300e-03
J021848.2-025321 34.70080 -2.88920 8.00000 1.56600e-03
J021848.9+633419 34.70380 63.57220 11.00000 2.51900e-02
J021849.0-025948 34.70420 -2.99670 7.00000 1.35500e-03
J021849.0-030541 34.70420 -3.09470 13.00000 1.73500e-03
J021849.2+735242 34.70500 73.87830 5.00000 4.18000e-03
J021852.0-030228 34.71670 -3.04110 6.00000 1.33700e-03
J021855.4-024556 34.73080 -2.76560 10.00000 2.28100e-03
J021856.2-025943 34.73420 -2.99530 5.00000 2.12300e-03
J021903.7+740301 34.76540 74.05060 10.00000 1.74200e-03
J021904.0-025348 34.76670 -2.89670 3.00000 7.75600e-03
J021904.7-024453 34.76960 -2.74810 7.00000 2.03100e-03
J021905.0-031026 34.77080 -3.17390 9.00000 8.77200e-04
J021905.5-030309 34.77290 -3.05250 4.00000 3.55400e-03
J021906.5+633431 34.77710 63.57530 13.00000 2.28300e-02
J021907.0-030853 34.77920 -3.14810 7.00000 1.96100e-03
J021907.2+623739 34.78000 62.62780 11.00000 2.97100e-02
J021910.0-031628 34.79170 -3.27440 9.00000 3.39100e-03
J021921.1-025841 34.83790 -2.97810 2.00000 7.57700e-03
J021932.7-030139 34.88620 -3.02750 6.00000 2.58400e-03
J021939.9-025733 34.91630 -2.95920 2.00000 1.67800e-02
J021942.1-025739 34.92540 -2.96080 6.00000 2.71100e-03
J021948.0-025302 34.95000 -2.88390 5.00000 4.02100e-03
J021948.6-024058 34.95250 -2.68280 13.00000 1.71300e-03
J021948.7+633745 34.95290 63.62920 12.00000 5.00800e-03
J021955.7-025631 34.98210 -2.94190 6.00000 3.92600e-03
J021957.0-031502 34.98750 -3.25060 8.00000 5.53300e-03
J021957.2-025954 34.98830 -2.99830 9.00000 6.55000e-04
J022003.0-030437 35.01250 -3.07690 6.00000 2.94700e-03
J022003.1-024927 35.01290 -2.82420 6.00000 3.62900e-03
J022003.7-024512 35.01540 -2.75330 12.00000 2.59800e-03
J022006.4-025351 35.02670 -2.89750 9.00000 1.49900e-03
J022014.7-030725 35.06120 -3.12360 4.00000 1.45900e-02
J022020.7-031010 35.08630 -3.16940 6.00000 1.44900e-02
J022023.7+740434 35.09880 74.07610 12.00000 1.94200e-03
J022024.7-030113 35.10290 -3.02030 11.00000 2.21100e-03
J022046.1+421953 35.19210 42.33140 4.00000 4.88000e-03
J022048.3+421959 35.20130 42.33310 9.00000 2.54300e-03
J022054.8+421723 35.22830 42.28970 8.00000 2.91800e-03
J022055.5+421720 35.23130 42.28890 7.00000 5.98000e-03
J022059.5+422720 35.24790 42.45560 13.00000 9.94800e-04
J022105.0+421221 35.27080 42.20580 13.00000 1.11900e-03
J022109.3+422017 35.28870 42.33810 5.00000 1.71600e-03
J022109.6+421958 35.29000 42.33280 6.00000 1.73300e-03
J022112.4+421708 35.30170 42.28560 6.00000 2.87400e-03
J022113.0+421828 35.30420 42.30780 9.00000 1.71700e-03
J022114.1+421835 35.30880 42.30970 5.00000 2.49500e-03
J022116.3+422318 35.31790 42.38830 5.00000 1.19200e-03
J022120.2+423347 35.33420 42.56310 12.00000 2.13800e-03
J022123.2+632357 35.34670 63.39920 18.00000 1.06200e-02
J022123.4+423416 35.34750 42.57110 10.00000 1.20800e-03
J022123.6+421725 35.34830 42.29030 5.00000 1.41400e-03
J022127.0+422843 35.36250 42.47860 4.00000 3.48400e-03
J022127.3+422857 35.36380 42.48250 3.00000 4.18800e-03
J022128.5+422720 35.36880 42.45560 9.00000 1.41300e-03
J022129.5+422707 35.37290 42.45190 12.00000 2.37200e-03
J022130.3+423053 35.37630 42.51470 9.00000 2.70700e-03
J022131.1+422455 35.37960 42.41530 7.00000 6.73000e-03
J022131.2+422502 35.38000 42.41720 6.00000 6.89600e-03
J022142.5+422658 35.42710 42.44940 4.00000 2.47400e-03
J022142.8+422651 35.42830 42.44750 3.00000 2.32000e-03
J022143.2+421635 35.43000 42.27640 4.00000 1.35900e-03
J022143.3+421632 35.43040 42.27560 3.00000 2.54100e-03
J022143.3+423015 35.43040 42.50420 8.00000 1.13800e-03
J022147.0+423043 35.44580 42.51190 9.00000 6.64500e-04
J022152.3+423021 35.46790 42.50580 8.00000 1.29000e-03
J022153.6+423029 35.47330 42.50810 4.00000 2.26200e-03
J022155.5+422554 35.48130 42.43170 4.00000 1.35700e-03
J022155.7+422548 35.48210 42.43000 4.00000 1.15300e-03
J022156.0+423850 35.48330 42.64720 16.00000 2.61600e-03
J022203.5+420340 35.51460 42.06110 7.00000 2.44900e-03
J022207.9+631842 35.53290 63.31170 14.00000 7.17700e-03
J022208.3+421150 35.53460 42.19720 7.00000 1.63100e-03
J022208.4+421149 35.53500 42.19690 4.00000 1.15700e-03
J022210.0+422955 35.54170 42.49860 4.00000 1.52200e-03
J022210.6+423001 35.54420 42.50030 4.00000 2.03000e-03
J022212.6+422524 35.55250 42.42330 6.00000 1.07700e-03
J022213.8+422520 35.55750 42.42220 5.00000 1.06800e-03
J022214.6+420838 35.56080 42.14390 2.00000 1.35900e-02
J022214.9+420834 35.56210 42.14280 2.00000 1.06600e-02
J022215.5+422341 35.56460 42.39470 5.00000 5.86500e-04
J022215.6+422047 35.56500 42.34640 4.00000 9.06300e-04
J022215.8+422043 35.56580 42.34530 4.00000 9.13100e-04
J022215.8+422340 35.56580 42.39440 4.00000 1.23900e-03
J022216.0+421159 35.56670 42.19970 4.00000 1.39800e-03
J022216.4+421201 35.56830 42.20030 5.00000 1.00200e-03
J022218.6+423633 35.57750 42.60920 3.00000 5.91400e-03
J022218.6+423633 35.57750 42.60920 4.00000 4.44700e-03
J022220.7-085946 35.58630 -8.99610 8.00000 2.52100e-03
J022220.7-090305 35.58630 -9.05140 6.00000 2.42800e-03
J022221.3-085009 35.58880 -8.83580 12.00000 2.16000e-03
J022222.0-085532 35.59170 -8.92560 9.00000 3.20500e-03
J022224.1+421532 35.60040 42.25890 6.00000 6.32300e-04
J022224.5+421519 35.60210 42.25530 6.00000 8.14000e-04
J022224.7+422136 35.60290 42.36000 3.00000 2.80100e-03
J022224.9+422142 35.60380 42.36170 4.00000 1.15600e-03
J022225.1+422846 35.60460 42.47940 7.00000 4.94400e-04
J022225.5+422453 35.60630 42.41470 2.00000 4.84300e-03
J022225.6+422449 35.60670 42.41360 3.00000 2.16100e-03
J022226.0+423523 35.60830 42.58970 7.00000 9.75000e-04
J022226.1+423524 35.60870 42.59000 6.00000 1.43900e-03
J022226.3-085657 35.60960 -8.94920 1.00000 5.41800e-02
J022226.6+421836 35.61080 42.31000 4.00000 1.22300e-03
J022226.7+421840 35.61130 42.31110 3.00000 1.85700e-03
J022231.3+422004 35.63040 42.33440 1.00000 3.26200e-02
J022231.4+422004 35.63080 42.33440 1.00000 2.55600e-02
J022232.4+421353 35.63500 42.23140 4.00000 8.38700e-04
J022232.6+422623 35.63580 42.43970 2.00000 3.45400e-03
J022232.7+421350 35.63630 42.23060 4.00000 1.54200e-03
J022232.7+422621 35.63630 42.43920 2.00000 4.40700e-03
J022234.2+621620 35.64250 62.27220 3.00000 1.31300e-02
J022235.3+422111 35.64710 42.35310 4.00000 3.81100e-03
J022235.6+422228 35.64830 42.37440 6.00000 4.71000e-03
J022235.7+422246 35.64880 42.37940 5.00000 1.26400e-03
J022236.1+422202 35.65040 42.36720 4.00000 7.10600e-03
J022236.4+422859 35.65170 42.48310 4.00000 1.16700e-03
J022245.5+421713 35.68960 42.28690 6.00000 7.06300e-04
J022247.2+421234 35.69670 42.20940 4.00000 1.86600e-03
J022247.2+421238 35.69670 42.21060 2.00000 5.07200e-03
J022247.3+423355 35.69710 42.56530 7.00000 2.19100e-03
J022247.6+422145 35.69830 42.36250 5.00000 6.27400e-04
J022248.3+423354 35.70130 42.56500 5.00000 3.01300e-03
J022252.9+421311 35.72040 42.21970 5.00000 9.00000e-04
J022255.5+422121 35.73130 42.35580 7.00000 3.10900e-04
J022258.6-091205 35.74420 -9.20140 7.00000 4.14800e-03
J022258.9+420420 35.74540 42.07220 12.00000 1.39100e-03
J022259.1+423155 35.74630 42.53190 8.00000 1.55300e-03
J022302.8+421725 35.76170 42.29030 5.00000 9.56500e-04
J022303.0-090849 35.76250 -9.14690 7.00000 1.07800e-03
J022304.4+421322 35.76830 42.22280 1.00000 2.76200e-02
J022304.6+421321 35.76920 42.22250 1.00000 2.94100e-02
J022306.2-085652 35.77580 -8.94780 4.00000 3.29200e-03
J022306.4+423232 35.77670 42.54220 9.00000 8.11700e-04
J022307.0+423246 35.77920 42.54610 8.00000 1.14100e-03
J022308.5+423509 35.78540 42.58580 21.00000 1.38500e-03
J022308.6+420849 35.78580 42.14690 9.00000 1.02900e-03
J022308.7+422204 35.78630 42.36780 6.00000 5.32400e-04
J022308.9+422844 35.78710 42.47890 5.00000 1.37300e-03
J022312.0+422048 35.80000 42.34670 5.00000 9.98700e-04
J022316.1-084412 35.81710 -8.73670 15.00000 2.09700e-03
J022316.3-091353 35.81790 -9.23140 9.00000 3.27900e-03
J022317.0+422915 35.82080 42.48750 9.00000 4.01500e-03
J022317.3-091456 35.82210 -9.24890 10.00000 1.11900e-03
J022317.4+422916 35.82250 42.48780 5.00000 2.42200e-03
J022323.1-090902 35.84620 -9.15060 3.00000 3.48900e-03
J022325.2+422706 35.85500 42.45170 8.00000 4.80900e-04
J022327.6+421632 35.86500 42.27560 7.00000 1.07500e-03
J022327.7+420820 35.86540 42.13890 12.00000 1.99100e-03
J022328.1-090448 35.86710 -9.08000 4.00000 1.58000e-03
J022328.5-085211 35.86880 -8.86970 6.00000 1.88200e-02
J022329.5+423626 35.87290 42.60720 15.00000 4.01500e-03
J022329.6-085318 35.87330 -8.88830 8.00000 5.78500e-03
J022330.9-085407 35.87880 -8.90190 8.00000 1.46400e-03
J022330.9-090302 35.87880 -9.05060 2.00000 7.32800e-03
J022332.6+422157 35.88580 42.36580 6.00000 7.23300e-04
J022332.8-085736 35.88670 -8.96000 8.00000 6.39300e-03
J022333.7-085257 35.89040 -8.88250 13.00000 2.85000e-03
J022335.1-091430 35.89630 -9.24170 7.00000 1.78800e-03
J022336.6+421121 35.90250 42.18920 3.00000 3.49400e-03
J022336.6+423305 35.90250 42.55140 9.00000 2.05100e-03
J022336.7+421129 35.90290 42.19140 5.00000 2.28200e-03
J022336.8+423301 35.90330 42.55030 10.00000 1.80800e-03
J022337.2-084802 35.90500 -8.80060 15.00000 2.05500e-03
J022337.9-084508 35.90790 -8.75220 5.00000 8.20200e-03
J022341.6+421840 35.92330 42.31110 2.00000 1.21100e-02
J022342.0+421841 35.92500 42.31140 2.00000 1.18700e-02
J022343.1-092133 35.92960 -9.35920 13.00000 3.37800e-03
J022348.3+421448 35.95130 42.24670 4.00000 3.08300e-03
J022348.8-091203 35.95330 -9.20080 4.00000 3.46600e-03
J022349.3+421442 35.95540 42.24500 10.00000 9.11300e-04
J022355.4+422536 35.98080 42.42670 10.00000 8.98100e-04
J022355.5+423037 35.98130 42.51030 12.00000 1.45400e-03
J022355.6+423049 35.98170 42.51360 9.00000 2.48100e-03
J022356.1-085700 35.98380 -8.95000 5.00000 2.11900e-03
J022356.3+422549 35.98460 42.43030 10.00000 1.25000e-03
J022400.6-091437 36.00250 -9.24360 6.00000 2.66900e-03
J022404.5+421829 36.01920 42.30810 10.00000 1.41600e-03
J022409.2+421816 36.03830 42.30440 12.00000 1.29300e-03
J022410.1-090343 36.04210 -9.06190 7.00000 1.80400e-03
J022414.4+280408 36.06000 28.06890 23.00000 3.40000e-03
J022428.2+275833 36.11750 27.97610 10.00000 4.25900e-03
J022435.5-085951 36.14790 -8.99750 11.00000 2.55200e-03
J022520.8+282304 36.33670 28.38440 12.00000 1.08600e-02
J022535.8+280314 36.39920 28.05390 7.00000 3.30200e-03
J022536.4+280555 36.40170 28.09860 3.00000 1.08900e-02
J022544.9+280139 36.43710 28.02750 8.00000 2.80500e-03
J022550.0+281945 36.45830 28.32920 8.00000 6.22200e-03
J022624.7+275308 36.60290 27.88560 6.00000 1.00500e-02
J022626.9+281924 36.61210 28.32330 10.00000 7.58400e-03
J022729.7-101046 36.87370 -10.17940 13.00000 3.10600e-03
J022735.6-100912 36.89830 -10.15330 9.00000 2.34400e-03
J022742.4-101338 36.92670 -10.22720 6.00000 5.89300e-03
J022750.7-100204 36.96130 -10.03440 7.00000 3.44200e-03
J022751.0-100627 36.96250 -10.10750 5.00000 4.58600e-03
J022805.2-102822 37.02170 -10.47280 15.00000 1.69300e-03
J022805.3-100133 37.02210 -10.02580 10.00000 2.33700e-03
J022806.1-100621 37.02540 -10.10580 8.00000 4.15200e-03
J022807.9-100432 37.03290 -10.07560 8.00000 2.68600e-03
J022808.3-100853 37.03460 -10.14810 4.00000 4.71200e-03
J022809.1-101112 37.03790 -10.18670 6.00000 1.33800e-03
J022811.9-100528 37.04960 -10.09110 6.00000 1.43400e-02
J022823.4-100147 37.09750 -10.02970 4.00000 4.13500e-03
J022827.1-100746 37.11290 -10.12940 5.00000 2.87400e-03
J022828.6-101846 37.11920 -10.31280 8.00000 1.03100e-03
J022837.3-100853 37.15540 -10.14810 6.00000 2.10200e-03
J022841.0-101311 37.17080 -10.21970 4.00000 5.09000e-03
J022843.6-102000 37.18170 -10.33330 3.00000 7.40600e-03
J022845.7-100958 37.19040 -10.16610 1.00000 2.65700e-02
J022849.0-101446 37.20420 -10.24610 6.00000 1.50200e-03
J022849.2-100423 37.20500 -10.07310 4.00000 3.45600e-03
J022849.5-100328 37.20620 -10.05780 12.00000 5.64800e-03
J022849.9-090148 37.20790 -9.03000 6.00000 2.43600e-02
J022853.0-101215 37.22080 -10.20420 6.00000 2.41300e-03
J022856.1-095158 37.23380 -9.86610 22.00000 7.25000e-03
J022858.6-102943 37.24420 -10.49530 10.00000 4.99500e-03
J022859.3-100647 37.24710 -10.11310 6.00000 1.43600e-03
J022859.5-100310 37.24790 -10.05280 7.00000 2.37800e-03
J022911.9-085243 37.29960 -8.87860 12.00000 1.77600e-03
J022913.7-100938 37.30710 -10.16060 1.00000 4.21800e-02
J022916.0-100347 37.31670 -10.06310 9.00000 8.88900e-04
J022924.4-095932 37.35170 -9.99220 6.00000 9.08200e-03
J022925.3-101021 37.35540 -10.17250 5.00000 3.87200e-03
J022931.4-085822 37.38080 -8.97280 6.00000 7.01000e-03
J022931.4-091241 37.38120 -9.21140 7.00000 1.05300e-02
J022935.6-100558 37.39830 -10.09940 3.00000 2.48100e-02
J022938.1-101942 37.40880 -10.32830 10.00000 1.47600e-03
J022944.0-084339 37.43330 -8.72750 13.00000 8.59100e-03
J022952.0-085044 37.46670 -8.84560 6.00000 7.61500e-03
J023005.9-085948 37.52460 -8.99670 0.00000 1.99000e+00
J023007.9+612728 37.53290 61.45780 11.00000 4.78300e-03
J023031.0-085658 37.62920 -8.94940 7.00000 5.35000e-03
J023033.4-084749 37.63920 -8.79690 6.00000 1.27400e-02
J023039.2-085056 37.66330 -8.84890 10.00000 4.47600e-03
J023040.1+613035 37.66710 61.50970 13.00000 1.94700e-03
J023059.5-091317 37.74790 -9.22140 15.00000 3.30100e-03
J023123.5+613735 37.84790 61.62640 6.00000 4.01500e-03
J023157.5+613644 37.98960 61.61220 3.00000 6.12600e-03
J023201.3+612045 38.00540 61.34580 4.00000 5.25500e-03
J023216.0+613313 38.06670 61.55360 7.00000 2.18900e-03
J023224.7+003848 38.10290 0.64670 10.00000 3.03300e-03
J023230.8+611752 38.12830 61.29780 2.00000 1.59400e-02
J023234.5+005434 38.14380 0.90940 10.00000 1.51400e-03
J023236.5+005106 38.15210 0.85170 8.00000 1.56000e-03
J023238.8+614408 38.16170 61.73560 6.00000 8.68700e-03
J023240.8+004759 38.17000 0.79970 5.00000 1.74000e-03
J023241.1+612744 38.17120 61.46220 3.00000 2.19700e-02
J023243.0+612722 38.17920 61.45610 1.00000 2.40500e-02
J023244.0+613056 38.18330 61.51560 6.00000 1.35400e-03
J023246.1+611903 38.19210 61.31750 7.00000 7.13900e-04
J023247.8+004042 38.19920 0.67830 7.00000 7.48600e-04
J023250.2+612245 38.20920 61.37920 2.00000 1.47200e-02
J023253.7+003349 38.22380 0.56360 10.00000 1.50100e-03
J023254.3+004327 38.22620 0.72420 10.00000 5.66400e-04
J023255.4+004057 38.23080 0.68250 6.00000 7.51800e-04
J023256.6+003850 38.23580 0.64720 8.00000 4.95100e-04
J023258.9+002854 38.24540 0.48170 16.00000 1.67300e-03
J023259.7+004754 38.24880 0.79830 5.00000 1.34700e-03
J023300.1+003629 38.25040 0.60810 7.00000 9.43700e-04
J023303.6+004301 38.26500 0.71690 3.00000 2.14000e-03
J023306.1+003859 38.27540 0.64970 2.00000 7.28000e-03
J023306.7+004619 38.27790 0.77190 4.00000 2.17900e-03
J023308.4+005420 38.28500 0.90560 6.00000 1.07100e-03
J023310.2+005027 38.29250 0.84080 3.00000 2.87300e-03
J023313.7+005536 38.30710 0.92670 4.00000 2.34900e-03
J023314.7+003353 38.31130 0.56470 10.00000 9.23800e-04
J023316.0-084334 38.31670 -8.72610 24.00000 5.49600e-03
J023320.6+003747 38.33580 0.62970 12.00000 1.14000e-03
J023321.2+613117 38.33830 61.52140 2.00000 7.94000e-03
J023322.9+005101 38.34540 0.85030 2.00000 6.02900e-03
J023324.1+004859 38.35040 0.81640 5.00000 1.13700e-03
J023325.0+002922 38.35420 0.48940 4.00000 4.50100e-03
J023330.0+005815 38.37500 0.97080 5.00000 1.84800e-03
J023330.0+612917 38.37500 61.48810 8.00000 2.47400e-03
J023330.7+004517 38.37790 0.75470 4.00000 1.65200e-03
J023333.7+005503 38.39040 0.91750 6.00000 9.37700e-04
J023336.1+003301 38.40040 0.55030 5.00000 1.90700e-03
J023340.2+004134 38.41750 0.69280 3.00000 2.10700e-03
J023341.2+612211 38.42170 61.36970 6.00000 1.40900e-03
J023342.0+004252 38.42500 0.71440 7.00000 4.02700e-04
J023342.9+003527 38.42880 0.59080 8.00000 4.47500e-04
J023344.6+004458 38.43580 0.74940 9.00000 1.17600e-03
J023347.7+003457 38.44880 0.58250 7.00000 5.11300e-04
J023348.4+004556 38.45170 0.76560 7.00000 9.51900e-04
J023352.9-085045 38.47040 -8.84580 8.00000 1.85000e-03
J023353.2+004438 38.47170 0.74390 4.00000 9.13100e-04
J023353.8+005832 38.47420 0.97560 11.00000 1.22500e-03
J023355.2+005400 38.48000 0.90000 5.00000 1.14600e-03
J023356.1+612633 38.48380 61.44250 9.00000 1.72400e-03
J023359.4+004756 38.49750 0.79890 5.00000 8.42000e-04
J023359.5+002907 38.49790 0.48530 11.00000 7.39500e-04
J023359.6+004938 38.49830 0.82720 2.00000 5.04200e-03
J023402.1-090118 38.50880 -9.02170 9.00000 3.34800e-03
J023402.2-084313 38.50920 -8.72030 4.00000 6.42200e-03
J023404.6+005858 38.51920 0.98280 15.00000 4.91000e-04
J023405.2-085915 38.52170 -8.98750 12.00000 2.70500e-03
J023406.1+004611 38.52540 0.76970 6.00000 6.55800e-04
J023407.1+612820 38.52960 61.47220 3.00000 7.66100e-03
J023407.7-040317 38.53210 -4.05470 9.00000 1.77300e-03
J023409.0+004101 38.53750 0.68360 6.00000 1.01700e-03
J023409.8+003224 38.54080 0.54000 9.00000 4.97800e-04
J023410.5-085210 38.54380 -8.86940 4.00000 4.70000e-03
J023411.6+612446 38.54830 61.41280 9.00000 3.47900e-03
J023412.2-085457 38.55080 -8.91580 4.00000 5.94800e-03
J023413.2-035701 38.55500 -3.95030 12.00000 5.47100e-03
J023414.1+003702 38.55880 0.61720 4.00000 1.79200e-03
J023414.6+005706 38.56080 0.95170 3.00000 9.77100e-03
J023415.3+004926 38.56380 0.82390 6.00000 1.51500e-03
J023416.8-040509 38.57000 -4.08580 9.00000 1.93700e-03
J023419.4-035048 38.58080 -3.84670 8.00000 2.48900e-03
J023421.6-085835 38.59000 -8.97640 6.00000 2.90700e-03
J023422.4-084733 38.59330 -8.79280 7.00000 1.71400e-03
J023422.7+004612 38.59460 0.77000 5.00000 1.37400e-03
J023422.8-040839 38.59500 -4.14420 7.00000 3.06500e-03
J023424.3+003834 38.60130 0.64280 5.00000 1.69100e-03
J023430.2+004719 38.62580 0.78860 10.00000 5.78000e-04
J023430.3-084421 38.62630 -8.73920 6.00000 1.52600e-03
J023430.5+003210 38.62710 0.53610 12.00000 7.66000e-04
J023432.6+005026 38.63580 0.84060 13.00000 5.38500e-04
J023435.3+005822 38.64710 0.97280 15.00000 1.03800e-03
J023438.0+004119 38.65830 0.68860 9.00000 6.81300e-04
J023438.1-084711 38.65880 -8.78640 0.00000 1.16700e+00
J023438.5-090715 38.66040 -9.12080 16.00000 2.64200e-03
J023438.7-084847 38.66130 -8.81310 5.00000 5.66800e-03
J023441.5-040716 38.67290 -4.12110 6.00000 2.40800e-03
J023445.1-090354 38.68790 -9.06500 10.00000 3.85300e-03
J023452.1-041027 38.71710 -4.17420 7.00000 1.76000e-03
J023457.0+004921 38.73750 0.82250 20.00000 1.20900e-03
J023458.1-085100 38.74210 -8.85000 11.00000 4.78500e-03
J023459.2-041611 38.74710 -4.26970 9.00000 1.74400e-03
J023500.4-035939 38.75170 -3.99420 2.00000 1.01500e-02
J023501.9-035527 38.75790 -3.92420 7.00000 1.46900e-03
J023504.5-035953 38.76880 -3.99810 6.00000 1.83300e-03
J023507.2-040202 38.78000 -4.03390 0.00000 1.48000e-01
J023509.8-035910 38.79080 -3.98610 6.00000 1.57800e-03
J023509.9-085759 38.79130 -8.96640 8.00000 5.71000e-03
J023510.7-035505 38.79460 -3.91810 7.00000 1.47700e-03
J023511.7-040200 38.79880 -4.03330 7.00000 1.46300e-03
J023512.3-035854 38.80130 -3.98170 10.00000 4.31900e-03
J023513.9-035733 38.80790 -3.95920 3.00000 7.25100e-03
J023519.3-034712 38.83040 -3.78670 1.00000 8.08900e-02
J023519.5-085804 38.83130 -8.96780 9.00000 1.93300e-03
J023521.0-083908 38.83750 -8.65220 11.00000 1.46300e-03
J023521.5-041927 38.83960 -4.32420 10.00000 2.33000e-03
J023522.0-083231 38.84170 -8.54190 14.00000 3.86500e-03
J023526.7-084403 38.86130 -8.73420 7.00000 2.92500e-03
J023530.0-085825 38.87500 -8.97360 7.00000 5.98800e-03
J023534.9-035148 38.89540 -3.86330 2.00000 1.75000e-02
J023537.1-040933 38.90460 -4.15920 7.00000 1.66500e-03
J023538.8-040255 38.91170 -4.04860 5.00000 2.42400e-03
J023545.3-035304 38.93880 -3.88440 6.00000 3.54700e-03
J023550.1-035227 38.95880 -3.87420 25.00000 3.94000e-03
J023551.2-035841 38.96330 -3.97810 7.00000 2.11300e-03
J023551.2-041333 38.96330 -4.22580 4.00000 1.23400e-02
J023554.2-034817 38.97580 -3.80470 9.00000 4.14200e-03
J023605.4-041008 39.02250 -4.16890 7.00000 4.48200e-03
J023614.5-041115 39.06040 -4.18750 8.00000 5.52600e-03
J023619.1-040122 39.07960 -4.02280 8.00000 3.28100e-03
J023716.0+015550 39.31670 1.93060 11.00000 6.88000e-03
J023722.5+014559 39.34380 1.76640 12.00000 2.71200e-03
J023733.2-294625 39.38830 -29.77390 10.00000 2.39300e-03
J023736.3-294334 39.40130 -29.72610 7.00000 3.43200e-03
J023738.8+020737 39.41170 2.12690 7.00000 6.48100e-03
J023739.6+015242 39.41500 1.87830 11.00000 2.31600e-03
J023740.8-294525 39.42000 -29.75690 9.00000 1.48300e-03
J023742.0+015832 39.42500 1.97560 6.00000 4.52300e-03
J023745.6+164308 39.44000 16.71920 9.00000 5.63700e-03
J023745.8-293036 39.44080 -29.51000 5.00000 4.52100e-03
J023746.7+164308 39.44460 16.71920 9.00000 4.72000e-03
J023749.9-294541 39.45790 -29.76170 6.00000 4.98100e-03
J023750.7+020513 39.46130 2.08690 9.00000 2.23200e-03
J023800.5-292825 39.50210 -29.47360 5.00000 5.88200e-03
J023804.5+183408 39.51880 18.56890 10.00000 4.61400e-03
J023804.7-293554 39.51960 -29.59830 8.00000 1.68800e-03
J023811.7-292849 39.54880 -29.48030 11.00000 2.49800e-03
J023814.4-292435 39.56000 -29.40970 7.00000 3.66000e-03
J023814.8+164305 39.56170 16.71830 8.00000 3.73000e-03
J023815.5+164250 39.56460 16.71390 10.00000 3.27300e-03
J023816.1+611316 39.56710 61.22110 14.00000 8.76600e-03
J023816.7+161849 39.56960 16.31360 14.00000 1.09000e-02
J023819.6+020707 39.58170 2.11860 3.00000 1.81500e-02
J023820.1-293304 39.58380 -29.55140 6.00000 2.16300e-03
J023820.7-294643 39.58630 -29.77860 3.00000 7.56400e-03
J023820.8+164453 39.58670 16.74830 7.00000 9.20900e-03
J023820.8+164500 39.58670 16.75000 5.00000 9.83000e-03
J023821.2+164455 39.58830 16.74860 4.00000 1.36900e-02
J023821.2+164500 39.58830 16.75000 6.00000 8.69900e-03
J023821.2+164501 39.58830 16.75030 4.00000 1.20900e-02
J023821.9+610517 39.59130 61.08810 6.00000 8.15300e-03
J023822.4+610533 39.59330 61.09250 14.00000 8.67300e-03
J023822.5+610536 39.59380 61.09330 13.00000 6.77100e-03
J023822.6+610503 39.59420 61.08420 12.00000 9.73900e-03
J023822.9+610530 39.59540 61.09170 13.00000 9.76300e-03
J023823.5+610524 39.59790 61.09000 8.00000 7.64800e-03
J023824.4+610500 39.60170 61.08330 13.00000 4.59400e-03
J023825.5+610523 39.60630 61.08970 13.00000 3.87200e-03
J023825.5+611104 39.60630 61.18440 7.00000 2.30400e-03
