MJD mag magerr flux fluxerr
58601.4273433912 2.7282753026 0.0370580614 0.0810382173 0.0027660673
58601.4273665394 2.7461048059 0.0376072513 0.079718309 0.0027613397
58601.4273896875 2.728217033 0.0372811136 0.0810425666 0.0027828656
58601.4274128356 2.7318986624 0.0375581586 0.0807682243 0.0027940552
58601.4274359838 2.7102115831 0.0372153256 0.0823977527 0.0028244075
58601.4274591319 2.7263910544 0.0376510719 0.0811789778 0.0028152119
58601.4274822801 2.7356035702 0.0373483576 0.0804930849 0.0027689827
58601.4275054282 2.7651877887 0.0382744132 0.0783294153 0.0027613635
58601.4275285764 2.7644548501 0.0380355518 0.0783823103 0.0027459836
58601.4275517245 2.7203987005 0.037228528 0.0816282564 0.0027990235
58601.4275748727 2.7046376263 0.0363217757 0.0828218543 0.0027707809
58601.4275980208 2.7036939549 0.0368324557 0.0828938705 0.0028121809
58601.427621169 2.728399288 0.0375155899 0.0810289637 0.0027998981
58601.4276443171 2.7096498991 0.0368045815 0.0824403905 0.00279468
58601.4276674653 2.7040563076 0.0369549083 0.0828662101 0.0028205887
58601.4276906134 2.7212105454 0.0374145861 0.0815672427 0.0028109097
58601.4277341088 2.7104159296 0.0367580842 0.082382246 0.0027891807
58601.4277572569 2.7231245385 0.036926266 0.0814235784 0.0027693366
58601.4277804051 2.7848587284 0.0392130024 0.0769230523 0.0027782848
58601.4278035532 2.7223604919 0.0375014677 0.0814808973 0.0028144545
58601.4278267014 2.7195520636 0.0381722677 0.0816919334 0.0028722173
58601.4278498495 2.7215255849 0.0379537005 0.0815435784 0.0028505854
58601.4278729977 2.7126654611 0.0372701855 0.0822117354 0.0028221853
58601.4278961458 2.7567285494 0.0384498751 0.0789420827 0.00279572
58601.427919294 2.722787337 0.0375909488 0.0814488703 0.0028200611
58601.4279424421 2.7315495827 0.0379584192 0.0807941966 0.0028247398
58601.4279655903 2.7442601122 0.0379181381 0.0798538676 0.0027889011
58601.4279887384 2.7185405616 0.0370373169 0.0817680753 0.0027894171
58601.4280118866 2.7296370984 0.0372398933 0.080936638 0.0027761553
58601.4280350347 2.7153661261 0.0371738022 0.0820074956 0.0028078939
58601.4280581829 2.7298088219 0.0380546389 0.0809238379 0.0028364442
58601.428081331 2.7017172637 0.0366829964 0.0830449245 0.0028058733
58601.4281044792 2.7434384545 0.0380040357 0.0799143218 0.0027973351
58601.4281276273 2.7193933913 0.037322052 0.0817038729 0.0028086545
58601.4281507755 2.7142571506 0.0371399874 0.0820913012 0.0028082066
58601.4281739236 2.7203361389 0.0374442854 0.08163296 0.0028154074
58601.4281970718 2.714378598 0.0376534743 0.0820821192 0.0028467136
58601.4282202199 2.7326789626 0.0373857255 0.0807101984 0.0027792294
58601.4282433681 2.7063876532 0.0371232199 0.0826884667 0.0028273576
58601.4282665162 2.7428365843 0.038288343 0.079958634 0.0028198246
58601.4282896643 2.7259083658 0.0382633577 0.0812150757 0.0028622654
58601.4283128125 2.7663195106 0.039031341 0.0782478108 0.0028130395
58601.4283359606 2.7008085167 0.0373705198 0.0831144611 0.0028608553
58601.4283591088 2.7030814711 0.037158416 0.0829406456 0.0028386691
58601.4283822569 2.7321918032 0.0382172476 0.0807464204 0.0028423192
58601.4284054051 2.7370683978 0.0382267365 0.0803845604 0.0028302841
58601.4284285532 2.7331603227 0.0380336164 0.0806744236 0.0028261399
58601.4284517014 2.7049797726 0.0373869429 0.0827957589 0.0028511378
58601.4284748495 2.7234146034 0.0379035114 0.0814018282 0.0028418671
58601.4284979977 2.7128126402 0.0370720508 0.0822005917 0.0028068016
58601.4285211458 2.7026519558 0.0373453006 0.0829734633 0.0028540747
58601.428544294 2.6598652057 0.03586787 0.0863085693 0.0028513443
58601.4285674421 2.6874467292 0.0365684474 0.0841436425 0.0028341184
58601.4285905903 2.741068422 0.0380535753 0.0800889558 0.0028071024
58601.4286137384 2.6970481028 0.0364397079 0.0834028246 0.0027992766
58601.4286368866 2.6824069791 0.0366442248 0.0845351268 0.0028532046
58601.4286600347 2.6988654364 0.0371664986 0.0832633395 0.0028503332
58601.4286831829 2.7508327312 0.0381894904 0.0793719239 0.0027919069
58601.428706331 2.6999655069 0.036977702 0.0831790196 0.0028329824
58601.4287294792 2.7188917721 0.0379823798 0.0817416295 0.0028596681
58601.4287526273 2.7256140521 0.0379595728 0.0812370939 0.0028403108
58601.4287757755 2.7129193008 0.0375559077 0.0821925169 0.0028431561
58601.4287989236 2.7750476209 0.0387149712 0.0776213071 0.0027678978
58601.4288220718 2.7159662507 0.0374065025 0.0819621797 0.0028239094
58601.4288452199 2.7277726166 0.0382330133 0.081075746 0.002855089
58601.4288683681 2.7319849268 0.0379445188 0.0807618073 0.0028225734
58601.4288915162 2.7157574669 0.037336225 0.0819779423 0.0028191461
58601.4289146643 2.7186179866 0.0378450982 0.0817622446 0.0028500508
58601.4289378125 2.7029742731 0.036945108 0.082948835 0.0028226524
58601.4289609606 2.6940783617 0.0367907371 0.083631263 0.0028339834
58601.4289841088 2.7625556516 0.038502423 0.0785195387 0.002784556
58601.4290072569 2.6783791413 0.036311263 0.0848493156 0.0028377874
58601.4290304051 2.7307994371 0.0379437467 0.0808500374 0.0028255995
58601.4290535532 2.7343457714 0.0374264761 0.0805863882 0.0027779907
58601.4290767014 2.7159412969 0.0369821409 0.0819640635 0.0027919375
58601.4290998495 2.734328612 0.0377218228 0.0805876618 0.0027999572
58601.4291229977 2.7140451141 0.036602942 0.0821073346 0.0027681404
58601.4291461458 2.73282381 0.0375783659 0.0806994316 0.0027931775
58601.429169294 2.7333478236 0.0373331472 0.0806604927 0.0027736115
58601.4291924421 2.7609870084 0.0379026647 0.0786330636 0.0027451438
58601.4292155903 2.741144995 0.0375692087 0.0800833076 0.0027711767
58601.4292387384 2.7430751487 0.0377045411 0.079941067 0.0027762193
58601.4292618866 2.714602828 0.0371553886 0.0820651691 0.0028084768
58601.4292850347 2.7067042769 0.0368914117 0.0826643565 0.0028088835
58601.4293081829 2.7309842659 0.0370899949 0.0808362752 0.002761552
58601.429331331 2.7274847293 0.0372499003 0.0810972464 0.0027824117
58601.4293544792 2.7497692638 0.0384740443 0.079449706 0.0028154661
58601.4293776273 2.7255373712 0.0371065336 0.0812428316 0.0027766785
58601.4294007755 2.733740308 0.0375380429 0.0806313399 0.002787826
58601.4294239236 2.7288913181 0.0366537949 0.0809922516 0.0027343404
58601.4294470718 2.7557084851 0.0378700136 0.0790162848 0.0027561461
58601.4294702199 2.7657150615 0.038141063 0.0782913849 0.0027504068
58601.4294933681 2.7237659987 0.0374442023 0.081375487 0.0028065213
58601.4295165162 2.7336680472 0.0374414264 0.0806367065 0.0027808357
58601.4295396644 2.7410663455 0.0379775229 0.0800891089 0.0028014976
58601.4295628125 2.7436670094 0.0379443643 0.0798975011 0.0027923551
58601.4295859607 2.7205266245 0.0368240516 0.0816186393 0.0027682868
58601.4296091088 2.7069158882 0.0363797329 0.0826482467 0.0027693849
58601.4296322569 2.708833637 0.0366123601 0.0825023929 0.0027821749
58601.4296554051 2.6918587642 0.0360780415 0.0838024073 0.0027847718
58601.4296785532 2.7378071796 0.0367783111 0.0803298818 0.0027211913
58601.4297017014 2.7496295307 0.0377645167 0.0794599318 0.0027638997
58601.4297248495 2.713695004 0.0364848581 0.0821338155 0.0027601
58601.4297479977 2.7156280797 0.0366105171 0.0819877122 0.0027646795
58601.4297711458 2.727583308 0.0371079982 0.0810898836 0.0027715605
58601.429794294 2.7319679931 0.0369245953 0.0807630669 0.0027467473
58601.4298174421 2.7085637878 0.0367986612 0.0825229007 0.002797027
58601.4298405903 2.7010295878 0.03645497 0.0830975395 0.0027901983
58601.4298637384 2.7218151028 0.036168723 0.0815218373 0.002715797
58601.4298868866 2.7126997248 0.036454102 0.082209141 0.0027603025
58601.4299100347 2.7180551738 0.0367478491 0.0818046386 0.0027688537
58601.4299331829 2.7176808216 0.0367640719 0.081832849 0.0027710314
58601.429956331 2.711721046 0.0367401222 0.0822832774 0.0027844687
58601.4299794792 2.7276440341 0.0369333327 0.0810853483 0.0027583606
58601.4300026273 2.7327600796 0.0369940902 0.0807041687 0.00274991
58601.4300257755 2.7182687532 0.036861624 0.0817885481 0.0027768801
58601.4300692824 2.7137243185 0.036786596 0.082131598 0.0027828515
58601.4300924306 2.7396898711 0.0376172191 0.0801907087 0.0027784392
58601.4301155787 2.7396388715 0.0373318639 0.0801944755 0.0027574922
58601.4301387269 2.7063919147 0.0366860929 0.0826881421 0.0027940544
58601.430161875 2.7683941351 0.0381661548 0.0780984376 0.0027454334
58601.4301850231 2.7512703862 0.0378749552 0.0793399359 0.0027677964
58601.4302081713 2.7087256494 0.0365689086 0.0825105991 0.0027791495
58601.4302313194 2.7240194042 0.0368378967 0.0813564965 0.0027604331
58601.4302544676 2.7328059369 0.0376132862 0.0807007601 0.0027958191
58601.4302776157 2.7353424535 0.0376747327 0.0805124456 0.0027938518
58601.4303007639 2.7883651391 0.0387368971 0.0766750282 0.0027357029
58601.430323912 2.7603368182 0.0382575211 0.0786801669 0.0027725045
58601.4303470602 2.8091749595 0.0392860259 0.0752194262 0.002721813
58601.4303702083 2.8123678247 0.0390660203 0.0749985505 0.0026986229
58601.4303933565 2.8479128873 0.0403328217 0.0725829884 0.0026963956
58601.4304165046 2.8361761224 0.0403267233 0.0733718638 0.0027252895
58601.4304396528 2.9179347317 0.0431951416 0.0680496831 0.0027073922
58601.4304628009 2.8975268016 0.0421594078 0.0693408689 0.002692613
58601.4304859491 2.905867352 0.0422433545 0.0688102379 0.0026773282
58601.4305090972 2.8731659712 0.0410978302 0.0709142659 0.0026843718
58601.4305322454 2.9535723123 0.0439035765 0.0658523193 0.0026629385
58601.4305553935 3.0627656347 0.0476658132 0.0595516427 0.0026145137
58601.4305785417 3.0184771924 0.0456393512 0.0620310486 0.0026075866
58601.4306016898 3.1178625886 0.0492564837 0.0566050221 0.0025680799
58601.430624838 3.1284373434 0.0502818227 0.0560563818 0.0025961288
58601.4306479861 3.1071285566 0.0491949744 0.057167418 0.0025903561
58601.4306711343 3.1495763305 0.0509272836 0.0549755354 0.0025787553
58601.4306942824 3.1530194131 0.051129752 0.0548014734 0.0025808103
58601.4307174306 3.2018804463 0.0533717601 0.0523899304 0.0025754286
58601.4307405787 3.2287846856 0.0544722119 0.0511076752 0.0025641965
58601.4307637269 3.2237050785 0.054187549 0.0513473422 0.0025627582
58601.430786875 3.2370010802 0.0539915761 0.0507223735 0.0025224103
58601.4308100232 3.2599693458 0.0556226669 0.0496606342 0.0025442175
58601.4308331713 3.2501263517 0.0555165319 0.0501128912 0.0025624886
58601.4308563194 3.2332500634 0.0549388098 0.050897913 0.0025755464
58601.4308794676 3.2022730702 0.0532878458 0.0523709886 0.0025704496
58601.4309026157 3.1887678795 0.0528315357 0.053026486 0.0025803359
58601.4309257639 3.173983433 0.0524310022 0.0537534851 0.002595882
58601.430948912 3.1497134944 0.0510785167 0.0549685907 0.0025860865
58601.4309720602 3.1250218859 0.0498888256 0.056232999 0.0025839535
58601.4309952083 3.1361015625 0.0501225022 0.0556620728 0.0025696992
58601.4310183565 3.1117845262 0.0495043756 0.0569227915 0.0025954935
58601.4310415046 3.1092187045 0.050075828 0.057057471 0.0026316663
58601.4310646528 3.0802523859 0.0495116053 0.0586001929 0.0026723677
58601.4310878009 3.0115122913 0.0471365409 0.0624302514 0.0027104597
58601.4311109491 2.9532486994 0.0450539721 0.06587195 0.0027335295
58601.4311340972 2.9775741695 0.0461119447 0.0644125262 0.0027357344
58601.4311572454 2.9376771053 0.0440708942 0.0668234906 0.002712509
58601.4311803935 2.92286829 0.0436095249 0.0677411685 0.0027209728
58601.4312035417 2.9205670005 0.0434472391 0.0678849027 0.0027165991
58601.4312266898 2.8772875777 0.0420873903 0.0706455757 0.0027385907
58601.431249838 2.8201365171 0.0402827137 0.0744638339 0.0027628307
58601.4312729861 2.8390210714 0.0406655639 0.0731798595 0.0027409968
58601.4312961343 2.8087635074 0.0399692626 0.0752479369 0.0027701985
58601.4313192824 2.7638832242 0.0388479563 0.0784235884 0.0028061123
58601.4313424306 2.7807547073 0.0394253896 0.0772143673 0.0028039113
58601.4313655787 2.7815385492 0.0388788261 0.0771586429 0.0027630445
58601.4313887269 2.7309502746 0.0384795955 0.080838806 0.0028651051
58601.431411875 2.7361075531 0.0377358766 0.0804557298 0.0027964147
58601.4314350232 2.7255315745 0.0381214911 0.0812432653 0.0028526429
58601.4314581713 2.7566493751 0.0386444931 0.0789478396 0.0028100757
58601.4314813195 2.6989848441 0.0373758962 0.0832541828 0.0028660769
58601.4315044676 2.7263984064 0.0382237414 0.0811784281 0.0028580116
58601.4315276157 2.7508237478 0.0382021374 0.0793725807 0.0027928546
58601.4315507639 2.7630356919 0.0390734071 0.0784848302 0.0028246014
58601.431573912 2.7306575189 0.0378998098 0.0808606061 0.0028226965
58601.4315970602 2.6985325715 0.037206467 0.0832888703 0.0028542734
58601.4316202083 2.7224149142 0.0379792382 0.0814768132 0.0028501679
58601.4316433565 2.7050401102 0.0371120924 0.0827911578 0.0028300204
58601.4316665046 2.6818314005 0.0369254784 0.0845799531 0.0028766282
58601.4316896528 2.7035910088 0.0372548906 0.0829017306 0.0028447038
58601.4317128009 2.7308432959 0.0376318293 0.0808467715 0.0028022584
58601.4317359491 2.6785887631 0.0364237084 0.0848329354 0.0028460257
58601.4317590972 2.7020484432 0.0372511532 0.0830195974 0.0028484625
58601.4317822454 2.7398997869 0.0388148214 0.0801752061 0.0028663409
58601.4318053935 2.7640348676 0.0387643884 0.0784126359 0.0027996849
58601.4318285417 2.7519686097 0.0385259783 0.0792889298 0.0028135614
58601.4318516898 2.7520525802 0.0388020243 0.0792827979 0.0028335019
58601.431874838 2.6920600703 0.0371018665 0.083786871 0.0028632673
58601.4318979861 2.7023428061 0.0371104235 0.0829970923 0.0028369322
58601.4319211343 2.7429581374 0.0384413053 0.0799496828 0.0028307729
58601.4319442824 2.7301901911 0.0378531443 0.080895418 0.0028204347
58601.4319674306 2.7050564115 0.0373931572 0.0827899148 0.0028514104
58601.4319905787 2.7419877829 0.0376048312 0.0800211681 0.0027716519
58601.4320137269 2.7298683546 0.0381871125 0.0809194008 0.0028461622
58601.432036875 2.698218427 0.0376208666 0.0833129724 0.002886899
58601.4320600232 2.7592233491 0.0383540621 0.0787608982 0.0027823528
58601.4320831713 2.740036336 0.0385356849 0.0801651234 0.0028453697
58601.4321063195 2.6973883278 0.0370656924 0.0833766936 0.0028464722
58601.4321294676 2.7202972424 0.0380798664 0.0816358846 0.0028632989
58601.4321526157 2.705990172 0.0374897198 0.0827187439 0.0028563162
58601.4321757639 2.6937300293 0.0369228341 0.0836580983 0.0028450715
58601.432198912 2.7188959692 0.0374629213 0.0817413135 0.0028205475
58601.4322220602 2.7424648938 0.0383154336 0.0799860117 0.002822786
58601.4322452083 2.7404712723 0.0383806348 0.0801330164 0.0028327863
58601.4322683565 2.6867408467 0.0374334792 0.0841983656 0.0029030467
58601.4322915046 2.725909462 0.038375745 0.0812149937 0.0028706695
58601.4323146528 2.6999499765 0.0376509496 0.0831802094 0.0028846034
58601.4323378009 2.7013415162 0.0371759925 0.0830736693 0.0028445667
58601.4323609491 2.74791738 0.0387723778 0.0795853349 0.0028421412
58601.432404294 2.6933457736 0.0371254124 0.0836877112 0.0028616936
58601.4324274421 2.6911950648 0.0369134017 0.0838536505 0.0028509934
58601.4324505903 2.7265900368 0.0378016462 0.0811641015 0.0028259525
58601.4324737384 2.7370229293 0.0388165913 0.0803879268 0.0028740769
58601.4324968866 2.696401852 0.0370402233 0.0834524823 0.0028471019
58601.4325200347 2.7345109018 0.0381352333 0.0805741327 0.002830168
58601.4325431829 2.7370389484 0.0385301635 0.0803867407 0.002852827
58601.432566331 2.731215507 0.0381002181 0.0808190604 0.0028361645
58601.4325894792 2.7426024509 0.038742327 0.0799758786 0.0028538746
58601.4326126273 2.7092117176 0.0379710844 0.0824736685 0.0028844199
58601.4326357755 2.7140733428 0.0382225062 0.0821051999 0.0028905467
58601.4326589236 2.7119539156 0.0382790451 0.0822656311 0.0029004788
58601.4326820718 2.7396622923 0.0388439436 0.0801927456 0.002869119
58601.4327052199 2.7248059463 0.03838852 0.0812975806 0.0028745453
58601.4327283681 2.6964420012 0.0374715033 0.0834493964 0.0028801458
58601.4327515162 2.7256345885 0.0385135844 0.0812355574 0.00288171
58601.4327746644 2.7324586163 0.038341121 0.0807265799 0.0028508313
58601.4327978125 2.7360831009 0.0383292706 0.0804575418 0.0028404521
58601.4328209607 2.7190505321 0.0381162563 0.0817296779 0.0028693279
58601.4328441088 2.7402295643 0.0386825621 0.0801508577 0.0028557065
58601.4328672569 2.7083592438 0.0383314789 0.0825384488 0.0029140838
58601.4328904051 2.7412609009 0.0388224222 0.0800747589 0.0028633104
58601.4329135532 2.7094145277 0.0381397531 0.0824582643 0.0028966914
58601.4329367014 2.6921248346 0.0377047478 0.0837818732 0.00290962
58601.4329598495 2.758715312 0.0395582591 0.0787977606 0.002871053
58601.4329829977 2.7409037057 0.0388007605 0.0801011069 0.0028626544
58601.4330061458 2.712370721 0.037959056 0.082234056 0.0028751286
58601.433029294 2.7252840173 0.03839067 0.0812617916 0.0028734408
58601.4330524421 2.7117610234 0.0382323282 0.0822802477 0.0028974537
58601.4330755903 2.6989831233 0.0377065362 0.0832543148 0.0028914358
58601.4330987384 2.7729812852 0.0397965833 0.0777691739 0.002850647
58601.4331218866 2.7196378147 0.0381020643 0.0816854816 0.0028667086
58601.4331450347 2.7516332899 0.0390821562 0.0793134213 0.0028550608
58601.4331681829 2.7585234707 0.0397988986 0.0788116848 0.0028890285
58601.433191331 2.7314477301 0.0392031769 0.0808017763 0.0029176442
58601.4332144792 2.7584845461 0.0389021321 0.0788145103 0.0028240329
58601.4332376273 2.7230031322 0.0377068234 0.0814326836 0.0028281918
58601.4332607755 2.7310620083 0.0379264057 0.0808304872 0.0028236252
58601.4332839236 2.7306896564 0.0377346739 0.0808582127 0.0028103144
58601.4333070718 2.7530988889 0.0382213543 0.079206431 0.0027884103
58601.4333302199 2.7605545059 0.0385313112 0.0786643933 0.0027917861
58601.4333533681 2.7150269706 0.037707409 0.0820331166 0.0028490893
58601.4333765162 2.7579344189 0.0384939597 0.0788544546 0.0027958186
58601.4333996644 2.707115293 0.037595792 0.082633069 0.002861431
58601.4334228125 2.7302988058 0.0380077708 0.0808873258 0.0028316726
58601.4334459607 2.7043123118 0.0372371061 0.0828466735 0.0028414575
58601.4334691088 2.7125531721 0.037010723 0.0822202383 0.0028028281
58601.4334922569 2.7581789659 0.038692505 0.0788366958 0.002809606
58601.4335154051 2.7236730991 0.0378926968 0.0813824501 0.0028403799
58601.4335385532 2.7154191883 0.0373011741 0.0820034879 0.0028173772
58601.4335617014 2.7348343909 0.0378024889 0.0805501296 0.0028046379
58601.4335848495 2.7329947787 0.0375439805 0.0806867251 0.0027901822
58601.4336079977 2.7104814027 0.0374496974 0.0823772783 0.0028414886
58601.4336311458 2.7398048199 0.0381317835 0.0801822192 0.0028161472
58601.433654294 2.7159178206 0.0374436758 0.0819658358 0.0028268418
58601.4336774421 2.7238451744 0.0371760468 0.081369553 0.0027862193
58601.4337005903 2.7159704836 0.0371395457 0.0819618602 0.0028037453
58601.4337237384 2.7559055217 0.0385099088 0.0790019464 0.0028022085
58601.4337468866 2.7192428125 0.0377383024 0.0817152051 0.0028403731
58601.4337700347 2.7411342265 0.0379235153 0.0800841019 0.0027973387
58601.4337931829 2.7605414562 0.038286627 0.0786653388 0.0027740909
58601.433816331 2.683406717 0.0361077652 0.0844573233 0.002808847
58601.4338394792 2.7035265083 0.0368998601 0.0829066557 0.0028177618
58601.4338626273 2.687144501 0.0366681646 0.0841670682 0.0028426378
58601.4338857755 2.7284760089 0.0373312848 0.0810232382 0.002785946
58601.4339089236 2.7124568402 0.0372693104 0.0822275336 0.0028226614
58601.4339320718 2.6951223159 0.0372607583 0.0835508887 0.0028674307
58601.4339552199 2.7354699223 0.0373315387 0.0805029937 0.0027680765
58601.4339783681 2.7415924039 0.0377497837 0.0800503138 0.002783349
58601.4340015162 2.685250656 0.0364576427 0.0843140086 0.0028312517
58601.4340246644 2.7658443943 0.038237578 0.0782820594 0.0027570382
58601.4340478125 2.7206268615 0.0369686025 0.0816111045 0.002778897
58601.4340709606 2.7430245679 0.038520358 0.0799447912 0.0028364207
58601.4340941088 2.7139872797 0.0369255941 0.0821117084 0.0027926901
58601.4341172569 2.7283737934 0.0376614418 0.0810308664 0.0028108495
58601.4341404051 2.7159123488 0.0370975227 0.0819662489 0.0028007228
58601.4341635532 2.711598382 0.0373014181 0.0822925741 0.0028273277
58601.4341867014 2.6981375609 0.036649768 0.0833191778 0.0028125896
58601.4342098495 2.7462643204 0.0378636408 0.0797065978 0.0027797568
58601.4342329977 2.735367224 0.0377357566 0.0805106087 0.0027983133
58601.4342561458 2.7013452009 0.0365721664 0.0830733874 0.0027983547
58601.434279294 2.7343189576 0.0376452145 0.0805883784 0.0027942957
58601.4343024421 2.7209741107 0.0371666271 0.0815850071 0.002792889
58601.4343255903 2.7225258502 0.0379877413 0.0814684887 0.0028505148
58601.4343487384 2.7441745437 0.0381632435 0.0798601612 0.00280715
58601.4343718866 2.7039374674 0.0369913316 0.0828752808 0.0028236778
58601.4343950347 2.7111532563 0.0370859257 0.082326319 0.0028121468
58601.4344181829 2.7193932406 0.0376633789 0.0817038843 0.0028343413
58601.434441331 2.7174779053 0.0370568722 0.0818481444 0.0027936228
58601.4344644792 2.7070586443 0.036906553 0.0826373805 0.0028091193
58601.4344876273 2.7007330104 0.0371732587 0.0831202414 0.0028459521
58601.4345107755 2.71239732 0.0376610599 0.0822320415 0.0028524876
58601.4345339236 2.7460976801 0.0384805257 0.0797188322 0.002825479
58601.4345570718 2.7285577939 0.0381398487 0.0810171352 0.0028460728
58601.4345802199 2.726641798 0.0382360755 0.0811602322 0.002858293
58601.4346033681 2.6831105632 0.0372176693 0.0844803637 0.002895977
58601.4346265162 2.7266843677 0.0383989627 0.0811570501 0.0028703569
58601.4346496644 2.6920852454 0.0371151801 0.0837849282 0.0028642283
58601.4346728125 2.70127436 0.0377390361 0.0830788079 0.0028878273
58601.4346959606 2.7047825031 0.0375264325 0.0828108035 0.0028622953
58601.4347398611 2.7961846137 0.0391804392 0.0761247982 0.0027471705
58601.4347630093 2.6944906397 0.0372197575 0.0835995123 0.0028659423
58601.4347861574 2.734281938 0.0382412501 0.0805911262 0.0028386344
58601.4348093056 2.7371599219 0.0384338076 0.0803777845 0.0028453756
58601.4348324537 2.6935019085 0.0368956698 0.0836756773 0.0028435757
58601.4348556019 2.7519573831 0.038752842 0.0792897497 0.0028301586
58601.43487875 2.7157206942 0.0374062522 0.0819807189 0.0028245293
58601.4349018982 2.7290221281 0.0377678579 0.0809824942 0.0028171091
58601.4349250463 2.7091966221 0.0375487037 0.0824748152 0.002852374
58601.4349481944 2.6678781333 0.0363213979 0.0856739413 0.0028661668
58601.4349713426 2.7111939248 0.0374988079 0.0823232353 0.0028433482
58601.4349944907 2.7136800112 0.0372916735 0.0821349497 0.002821175
58601.4350176389 2.7497331767 0.0386843788 0.0794523468 0.0028309521
58601.435040787 2.7242142912 0.0379593244 0.0813418946 0.0028439563
58601.4350639352 2.7052157651 0.037355959 0.0827777646 0.0028481558
58601.4350870833 2.7287042712 0.0380663204 0.0810062059 0.0028402028
58601.4351102315 2.7142951547 0.0374513106 0.0820884278 0.0028316471
58601.4351333796 2.7599905937 0.0387909223 0.0787052608 0.0028120564
58601.4351565278 2.7088568904 0.0372487331 0.082500626 0.0028304723
58601.4351796759 2.7383272267 0.0376912825 0.0802914146 0.0027874057
58601.4352028241 2.7147316768 0.0375511866 0.0820554307 0.0028380573
58601.4352259722 2.7103343417 0.0375806735 0.0823884369 0.0028518126
58601.4352491204 2.7095098121 0.0374307839 0.0824510281 0.0028425961
58601.4352722685 2.7424824321 0.0376465666 0.0799847197 0.0027734642
58601.4352954167 2.7162299438 0.0380974815 0.081942276 0.0028753747
58601.4353185648 2.7437354978 0.0383479312 0.0798924613 0.0028218758
58601.435341713 2.71071489 0.037055725 0.082359565 0.0028109914
58601.4353648611 2.7172197457 0.0379232373 0.0818676081 0.0028596157
58601.4353880093 2.7243033845 0.0376162553 0.0813352201 0.0028180219
58601.4354111574 2.6923825268 0.0368525769 0.0837619905 0.0028431843
58601.4354343056 2.7183234522 0.0376631097 0.0817844277 0.0028371151
58601.4354574537 2.6979535814 0.0369578723 0.0833332975 0.0028367149
58601.4354806019 2.7322954267 0.0384437538 0.0807387143 0.0028588922
58601.43550375 2.7028367528 0.037551844 0.082959342 0.0028693712
58601.4355268982 2.7376526176 0.0379869714 0.0803413182 0.002811019
58601.4355500463 2.745254087 0.0386489331 0.079780796 0.0028400503
58601.4355731944 2.7255577301 0.0377446646 0.0812413082 0.0028243768
58601.4355963426 2.7169973107 0.0375886196 0.081884382 0.0028349644
58601.4356194907 2.7198612573 0.0374704054 0.0816686726 0.0028186039
58601.4356426389 2.7161031107 0.0372757162 0.0819518488 0.0028136814
58601.435665787 2.7202109254 0.0377729816 0.081642375 0.0028404494
58601.4356889352 2.7385672894 0.0381364764 0.0802736636 0.0028197059
58601.4357120833 2.7321606118 0.0377731046 0.0807487402 0.0028093678
58601.4357352315 2.6813338946 0.0361294492 0.0846187182 0.0028159046
58601.4357583796 2.7255402037 0.0371593317 0.0812426196 0.0027806221
58601.4357815278 2.7183117989 0.036786357 0.0817853055 0.0027711002
58601.4358046759 2.6926646025 0.0362415545 0.0837402319 0.0027953175
58601.4358278241 2.7422318329 0.0373755832 0.0800031831 0.0027541362
58601.4358509722 2.7238877141 0.0368281682 0.081366365 0.0027600388
58601.4358741204 2.7320372714 0.0369696073 0.0807579138 0.0027499202
58601.4358972685 2.7412095721 0.0369038025 0.0800785446 0.0027219331
58601.4359204167 2.7126871038 0.0367465806 0.0822100966 0.0027824813
58601.4359435648 2.7197159999 0.0365524861 0.0816795996 0.0027499239
58601.435966713 2.6928461956 0.0362056479 0.0837262272 0.002792081
58601.4359898611 2.7241237952 0.0367971386 0.0813486747 0.0027571138
58601.4360130093 2.7006241433 0.036298359 0.0831285763 0.0027792492
58601.4360361574 2.7390469922 0.0374067872 0.0802382047 0.002764533
58601.4360593056 2.6758914418 0.035729255 0.08504395 0.0027987077
58601.4360824537 2.6910248321 0.0361373782 0.083866799 0.0027914951
58601.4361056019 2.7307710327 0.0373534959 0.0808521526 0.0027817174
58601.43612875 2.696308455 0.0365144415 0.0834596613 0.0028069291
58601.4361518982 2.7081313277 0.0365281807 0.0825557769 0.0027775742
58601.4361750463 2.686403751 0.0360383097 0.0842245113 0.0027957161
58601.4361981944 2.7101940506 0.0371005648 0.0823990832 0.0028157433
58601.4362213426 2.7133959884 0.0369363316 0.0821564386 0.0027950239
58601.4362444907 2.709281764 0.0365787134 0.0824683479 0.0027784711
58601.4362676389 2.6704750625 0.0362628603 0.0854692661 0.0028547113
58601.436290787 2.7066464539 0.0362821965 0.082668759 0.0027626454
58601.4363139352 2.7200647057 0.0371199172 0.0816533708 0.0027917163
58601.4363370833 2.740918524 0.0380352051 0.0801000137 0.0028061347
58601.4363602315 2.7542231234 0.0375373747 0.0791244585 0.0027356769
58601.4363833796 2.6988354405 0.0368092599 0.0832656399 0.0028230143
58601.4364065278 2.7497960732 0.0378864563 0.0794477442 0.0027723989
58601.4364296759 2.702226819 0.0368880603 0.0830059592 0.0028202347
58601.4364528241 2.7368952523 0.0374510189 0.0803973805 0.0027732926
58601.4364759722 2.7383395249 0.0369227482 0.0802905051 0.0027305389
58601.4364991204 2.7363536716 0.0372221613 0.0804374939 0.0027577207
58601.4365222685 2.7174142263 0.0372314495 0.081852945 0.0028069483
